"GENDER" "RACE" "WKSESL" "C1GMOTOR" "C1FMOTOR" "T1INTERN" "T1EXTERN" "T1INTERP" "T1CONTRO" "P1FIRKDG" "AGEBASELINE" "score" "time" "CHILDID"
"39273" "male" "white, non-Hispanic" 1.88 7 8 1 1.4 3.2 3.5 1 80 1.1 3.46410161513775 "336"
"60682" "male" "white, non-Hispanic" 1.88 7 8 1 1.4 3.2 3.5 1 80 1.31 6 "336"
"82091" "male" "white, non-Hispanic" 1.88 7 8 1 1.4 3.2 3.5 1 80 1.66 7.61577310586391 "336"
"103500" "male" "white, non-Hispanic" 1.88 7 8 1 1.4 3.2 3.5 1 80 2.16 9.74679434480896 "336"
"18027" "male" "Hispanic" -0.47 7 8 1 1 3 3.25 1 67 -0.58 0 "337"
"39436" "male" "Hispanic" -0.47 7 8 1 1 3 3.25 1 67 0.36 3.60555127546399 "337"
"60845" "male" "Hispanic" -0.47 7 8 1 1 3 3.25 1 67 1 6 "337"
"82254" "male" "Hispanic" -0.47 7 8 1 1 3 3.25 1 67 1.2 7.81024967590665 "337"
"103663" "male" "Hispanic" -0.47 7 8 1 1 3 3.25 1 67 1.32 9.74679434480896 "337"
"18046" "male" "other" 1.4 5 8 2 1.4 2.6 3.25 1 70 -0.33 0 "338"
"39455" "male" "other" 1.4 5 8 2 1.4 2.6 3.25 1 70 0.73 3.3166247903554 "338"
"60864" "male" "other" 1.4 5 8 2 1.4 2.6 3.25 1 70 0.88 5.91607978309962 "338"
"82273" "male" "other" 1.4 5 8 2 1.4 2.6 3.25 1 70 1.26 7.61577310586391 "338"
"103682" "male" "other" 1.4 5 8 2 1.4 2.6 3.25 1 70 1.84 9.69535971483266 "338"
"18068" "female" "white, non-Hispanic" 0.06 8 9 1.75 1.2 3.4 3.67 1 68 -0.38 0 "339"
"39477" "female" "white, non-Hispanic" 0.06 8 9 1.75 1.2 3.4 3.67 1 68 0.6 3.46410161513775 "339"
"60886" "female" "white, non-Hispanic" 0.06 8 9 1.75 1.2 3.4 3.67 1 68 0.99 5.91607978309962 "339"
"82295" "female" "white, non-Hispanic" 0.06 8 9 1.75 1.2 3.4 3.67 1 68 1.16 7.61577310586391 "339"
"103704" "female" "white, non-Hispanic" 0.06 8 9 1.75 1.2 3.4 3.67 1 68 1.3 9.69535971483266 "339"
"18148" "male" "other" -0.1 5 7 1.75 1 2.6 3.33 1 74 -0.55 0 "340"
"39557" "male" "other" -0.1 5 7 1.75 1 2.6 3.33 1 74 -0.02 3.3166247903554 "340"
"60966" "male" "other" -0.1 5 7 1.75 1 2.6 3.33 1 74 0.79 5.8309518948453 "340"
"82375" "male" "other" -0.1 5 7 1.75 1 2.6 3.33 1 74 1.19 7.61577310586391 "340"
"103784" "male" "other" -0.1 5 7 1.75 1 2.6 3.33 1 74 1.43 9.74679434480896 "340"
"18323" "female" "Asian" -0.72 8 6 1 1.6 3.2 3.25 1 77 -1.54 0 "341"
"39732" "female" "Asian" -0.72 8 6 1 1.6 3.2 3.25 1 77 -0.43 3.16227766016838 "341"
"61141" "female" "Asian" -0.72 8 6 1 1.6 3.2 3.25 1 77 0.34 5.8309518948453 "341"
"82550" "female" "Asian" -0.72 8 6 1 1.6 3.2 3.25 1 77 0.81 7.54983443527075 "341"
"103959" "female" "Asian" -0.72 8 6 1 1.6 3.2 3.25 1 77 0.8 9.64365076099295 "341"
"18392" "male" "Asian" -0.04 8 5 1.5 1.2 2.6 3 1 73 -1.13 0 "342"
"39801" "male" "Asian" -0.04 8 5 1.5 1.2 2.6 3 1 73 0.01 3.46410161513775 "342"
"61210" "male" "Asian" -0.04 8 5 1.5 1.2 2.6 3 1 73 0.05 5.91607978309962 "342"
"82619" "male" "Asian" -0.04 8 5 1.5 1.2 2.6 3 1 73 0.43 7.61577310586391 "342"
"104028" "male" "Asian" -0.04 8 5 1.5 1.2 2.6 3 1 73 1.12 9.74679434480896 "342"
"18406" "male" "white, non-Hispanic" 0.01 8 9 1 1.6 3.6 3.75 1 77 -0.68 0 "343"
"39815" "male" "white, non-Hispanic" 0.01 8 9 1 1.6 3.6 3.75 1 77 0.31 3.3166247903554 "343"
"61224" "male" "white, non-Hispanic" 0.01 8 9 1 1.6 3.6 3.75 1 77 0.65 5.91607978309962 "343"
"82633" "male" "white, non-Hispanic" 0.01 8 9 1 1.6 3.6 3.75 1 77 0.8 7.68114574786861 "343"
"104042" "male" "white, non-Hispanic" 0.01 8 9 1 1.6 3.6 3.75 1 77 1.12 9.69535971483266 "343"
"18599" "male" "white, non-Hispanic" 0.75 8 6 1 1.4 4 3.75 1 75 -0.54 0 "344"
"40008" "male" "white, non-Hispanic" 0.75 8 6 1 1.4 4 3.75 1 75 0.2 3.46410161513775 "344"
"61417" "male" "white, non-Hispanic" 0.75 8 6 1 1.4 4 3.75 1 75 0.67 6.08276253029822 "344"
"82826" "male" "white, non-Hispanic" 0.75 8 6 1 1.4 4 3.75 1 75 1.18 7.74596669241483 "344"
"104235" "male" "white, non-Hispanic" 0.75 8 6 1 1.4 4 3.75 1 75 1.64 9.74679434480896 "344"
"18647" "female" "Hispanic" 0.86 6 7 1 1 2.8 3.5 1 76 -1.76 0 "345"
"40056" "female" "Hispanic" 0.86 6 7 1 1 2.8 3.5 1 76 -0.36 3.74165738677394 "345"
"61465" "female" "Hispanic" 0.86 6 7 1 1 2.8 3.5 1 76 0.42 6.08276253029822 "345"
"82874" "female" "Hispanic" 0.86 6 7 1 1 2.8 3.5 1 76 0.78 7.81024967590665 "345"
"104283" "female" "Hispanic" 0.86 6 7 1 1 2.8 3.5 1 76 1.15 9.79795897113271 "345"
"18701" "male" "other" -0.09 8 5 1.5 1.6 3.4 3.5 1 64 -0.34 0 "346"
"40110" "male" "other" -0.09 8 5 1.5 1.6 3.4 3.5 1 64 -0.12 3.60555127546399 "346"
"61519" "male" "other" -0.09 8 5 1.5 1.6 3.4 3.5 1 64 0.6 6.16441400296898 "346"
"82928" "male" "other" -0.09 8 5 1.5 1.6 3.4 3.5 1 64 0.79 7.68114574786861 "346"
"104337" "male" "other" -0.09 8 5 1.5 1.6 3.4 3.5 1 64 0.91 9.79795897113271 "346"
"18737" "female" "white, non-Hispanic" 0.46 8 8 1 1 3.8 4 1 74 -0.18 0 "347"
"40146" "female" "white, non-Hispanic" 0.46 8 8 1 1 3.8 4 1 74 0.15 3.46410161513775 "347"
"61555" "female" "white, non-Hispanic" 0.46 8 8 1 1 3.8 4 1 74 0.7 6.08276253029822 "347"
"82964" "female" "white, non-Hispanic" 0.46 8 8 1 1 3.8 4 1 74 1.21 7.74596669241483 "347"
"104373" "female" "white, non-Hispanic" 0.46 8 8 1 1 3.8 4 1 74 1.53 9.79795897113271 "347"
"18913" "female" "white, non-Hispanic" -0.26 5 6 1.75 1 3.5 4 1 80 0.04 0 "348"
"40322" "female" "white, non-Hispanic" -0.26 5 6 1.75 1 3.5 4 1 80 0.61 3.3166247903554 "348"
"61731" "female" "white, non-Hispanic" -0.26 5 6 1.75 1 3.5 4 1 80 0.93 5.91607978309962 "348"
"83140" "female" "white, non-Hispanic" -0.26 5 6 1.75 1 3.5 4 1 80 1.02 7.61577310586391 "348"
"104549" "female" "white, non-Hispanic" -0.26 5 6 1.75 1 3.5 4 1 80 1.2 9.69535971483266 "348"
"19078" "male" "white, non-Hispanic" 1.12 8 6 1.33 1.2 3 3.5 1 75 -0.39 0 "349"
"40487" "male" "white, non-Hispanic" 1.12 8 6 1.33 1.2 3 3.5 1 75 0.42 3.60555127546399 "349"
"61896" "male" "white, non-Hispanic" 1.12 8 6 1.33 1.2 3 3.5 1 75 1 6.08276253029822 "349"
"83305" "male" "white, non-Hispanic" 1.12 8 6 1.33 1.2 3 3.5 1 75 1 7.68114574786861 "349"
"104714" "male" "white, non-Hispanic" 1.12 8 6 1.33 1.2 3 3.5 1 75 1.3 9.79795897113271 "349"
"19238" "male" "white, non-Hispanic" 1.29 7 6 2 1.8 3.4 3.25 2 68 -0.52 0 "350"
"40647" "male" "white, non-Hispanic" 1.29 7 6 2 1.8 3.4 3.25 2 68 0.04 3.46410161513775 "350"
"62056" "male" "white, non-Hispanic" 1.29 7 6 2 1.8 3.4 3.25 2 68 0.92 6 "350"
"83465" "male" "white, non-Hispanic" 1.29 7 6 2 1.8 3.4 3.25 2 68 1.19 7.68114574786861 "350"
"104874" "male" "white, non-Hispanic" 1.29 7 6 2 1.8 3.4 3.25 2 68 1.53 9.74679434480896 "350"
"19306" "male" "white, non-Hispanic" -0.43 6 7 1.5 1 3.8 3.75 2 80 -0.46 0 "351"
"40715" "male" "white, non-Hispanic" -0.43 6 7 1.5 1 3.8 3.75 2 80 0.04 3.46410161513775 "351"
"62124" "male" "white, non-Hispanic" -0.43 6 7 1.5 1 3.8 3.75 2 80 0.59 5.91607978309962 "351"
"83533" "male" "white, non-Hispanic" -0.43 6 7 1.5 1 3.8 3.75 2 80 0.96 7.61577310586391 "351"
"104942" "male" "white, non-Hispanic" -0.43 6 7 1.5 1 3.8 3.75 2 80 0.83 9.74679434480896 "351"
"19322" "female" "Hispanic" -0.3 8 9 1.75 1.4 3.4 3.75 1 78 -0.8 0 "352"
"40731" "female" "Hispanic" -0.3 8 9 1.75 1.4 3.4 3.75 1 78 -0.04 3.46410161513775 "352"
"62140" "female" "Hispanic" -0.3 8 9 1.75 1.4 3.4 3.75 1 78 0.87 6 "352"
"83549" "female" "Hispanic" -0.3 8 9 1.75 1.4 3.4 3.75 1 78 0.99 7.74596669241483 "352"
"104958" "female" "Hispanic" -0.3 8 9 1.75 1.4 3.4 3.75 1 78 1.53 9.74679434480896 "352"
"19329" "female" "white, non-Hispanic" -0.16 8 7 1 1.2 3.6 4 1 73 -1.01 0 "353"
"40738" "female" "white, non-Hispanic" -0.16 8 7 1 1.2 3.6 4 1 73 -0.22 3.46410161513775 "353"
"62147" "female" "white, non-Hispanic" -0.16 8 7 1 1.2 3.6 4 1 73 0.56 6 "353"
"83556" "female" "white, non-Hispanic" -0.16 8 7 1 1.2 3.6 4 1 73 1.12 7.74596669241483 "353"
"104965" "female" "white, non-Hispanic" -0.16 8 7 1 1.2 3.6 4 1 73 1.51 9.74679434480896 "353"
"19330" "male" "white, non-Hispanic" -0.24 7 9 1.25 1 3.8 4 1 79 -0.59 0 "354"
"40739" "male" "white, non-Hispanic" -0.24 7 9 1.25 1 3.8 4 1 79 0.2 3.46410161513775 "354"
"62148" "male" "white, non-Hispanic" -0.24 7 9 1.25 1 3.8 4 1 79 0.83 6 "354"
"83557" "male" "white, non-Hispanic" -0.24 7 9 1.25 1 3.8 4 1 79 1.16 7.74596669241483 "354"
"104966" "male" "white, non-Hispanic" -0.24 7 9 1.25 1 3.8 4 1 79 1.56 9.74679434480896 "354"
"19338" "male" "white, non-Hispanic" 0.2 7 5 1 1.2 3.6 3.5 1 70 -0.6 0 "355"
"40747" "male" "white, non-Hispanic" 0.2 7 5 1 1.2 3.6 3.5 1 70 0.22 3.46410161513775 "355"
"62156" "male" "white, non-Hispanic" 0.2 7 5 1 1.2 3.6 3.5 1 70 0.79 6 "355"
"83565" "male" "white, non-Hispanic" 0.2 7 5 1 1.2 3.6 3.5 1 70 1.08 7.74596669241483 "355"
"104974" "male" "white, non-Hispanic" 0.2 7 5 1 1.2 3.6 3.5 1 70 1.36 9.74679434480896 "355"
"19388" "female" "white, non-Hispanic" 0.73 6 9 1 1 4 4 1 78 0.3 0 "356"
"40797" "female" "white, non-Hispanic" 0.73 6 9 1 1 4 4 1 78 1.01 3.60555127546399 "356"
"62206" "female" "white, non-Hispanic" 0.73 6 9 1 1 4 4 1 78 1.58 6.08276253029822 "356"
"83615" "female" "white, non-Hispanic" 0.73 6 9 1 1 4 4 1 78 1.77 7.74596669241483 "356"
"105024" "female" "white, non-Hispanic" 0.73 6 9 1 1 4 4 1 78 2.21 9.74679434480896 "356"
"19399" "male" "white, non-Hispanic" 0.19 7 8 2 1.2 3 3 1 75 -0.66 0 "357"
"40808" "male" "white, non-Hispanic" 0.19 7 8 2 1.2 3 3 1 75 0 3.16227766016838 "357"
"62217" "male" "white, non-Hispanic" 0.19 7 8 2 1.2 3 3 1 75 0.6 5.91607978309962 "357"
"83626" "male" "white, non-Hispanic" 0.19 7 8 2 1.2 3 3 1 75 0.87 7.54983443527075 "357"
"105035" "male" "white, non-Hispanic" 0.19 7 8 2 1.2 3 3 1 75 1.14 9.69535971483266 "357"
"19479" "male" "black or African American non-Hispanic" -0.1 8 6 2 1.6 3 3.25 1 73 -0.72 0 "358"
"40888" "male" "black or African American non-Hispanic" -0.1 8 6 2 1.6 3 3.25 1 73 -0.14 3.60555127546399 "358"
"62297" "male" "black or African American non-Hispanic" -0.1 8 6 2 1.6 3 3.25 1 73 0.8 6.08276253029822 "358"
"83706" "male" "black or African American non-Hispanic" -0.1 8 6 2 1.6 3 3.25 1 73 1.18 7.68114574786861 "358"
"105115" "male" "black or African American non-Hispanic" -0.1 8 6 2 1.6 3 3.25 1 73 1.63 9.74679434480896 "358"
"19563" "female" "Asian" -0.58 2 3 1.5 1 3.4 3.75 1 75 -0.7 0 "359"
"40972" "female" "Asian" -0.58 2 3 1.5 1 3.4 3.75 1 75 0.58 3.46410161513775 "359"
"62381" "female" "Asian" -0.58 2 3 1.5 1 3.4 3.75 1 75 0.81 6 "359"
"83790" "female" "Asian" -0.58 2 3 1.5 1 3.4 3.75 1 75 1.05 7.68114574786861 "359"
"105199" "female" "Asian" -0.58 2 3 1.5 1 3.4 3.75 1 75 1.67 9.79795897113271 "359"
"19566" "male" "white, non-Hispanic" 0.95 8 9 2 2.2 2.8 2.5 1 79 -0.16 0 "360"
"40975" "male" "white, non-Hispanic" 0.95 8 9 2 2.2 2.8 2.5 1 79 0.58 3.46410161513775 "360"
"62384" "male" "white, non-Hispanic" 0.95 8 9 2 2.2 2.8 2.5 1 79 1.19 5.91607978309962 "360"
"83793" "male" "white, non-Hispanic" 0.95 8 9 2 2.2 2.8 2.5 1 79 1.38 7.68114574786861 "360"
"105202" "male" "white, non-Hispanic" 0.95 8 9 2 2.2 2.8 2.5 1 79 1.57 9.79795897113271 "360"
"19576" "male" "white, non-Hispanic" 0.12 8 5 1 2.2 2.4 2.75 1 72 -0.34 0 "361"
"40985" "male" "white, non-Hispanic" 0.12 8 5 1 2.2 2.4 2.75 1 72 0.59 3.46410161513775 "361"
"62394" "male" "white, non-Hispanic" 0.12 8 5 1 2.2 2.4 2.75 1 72 0.63 5.91607978309962 "361"
"83803" "male" "white, non-Hispanic" 0.12 8 5 1 2.2 2.4 2.75 1 72 1 7.68114574786861 "361"
"105212" "male" "white, non-Hispanic" 0.12 8 5 1 2.2 2.4 2.75 1 72 1.02 9.79795897113271 "361"
"19637" "male" "other" -0.16 6 2 1 1 3.2 3.5 1 68 -0.95 0 "362"
"41046" "male" "other" -0.16 6 2 1 1 3.2 3.5 1 68 0 3.46410161513775 "362"
"62455" "male" "other" -0.16 6 2 1 1 3.2 3.5 1 68 0.78 5.91607978309962 "362"
"83864" "male" "other" -0.16 6 2 1 1 3.2 3.5 1 68 1.02 7.74596669241483 "362"
"105273" "male" "other" -0.16 6 2 1 1 3.2 3.5 1 68 1.19 9.74679434480896 "362"
"19648" "female" "black or African American non-Hispanic" -0.75 6 2 1.25 2.4 2.4 2.5 1 69 -1.25 0 "363"
"41057" "female" "black or African American non-Hispanic" -0.75 6 2 1.25 2.4 2.4 2.5 1 69 -0.26 3.46410161513775 "363"
"62466" "female" "black or African American non-Hispanic" -0.75 6 2 1.25 2.4 2.4 2.5 1 69 0.44 5.91607978309962 "363"
"83875" "female" "black or African American non-Hispanic" -0.75 6 2 1.25 2.4 2.4 2.5 1 69 0.71 7.74596669241483 "363"
"105284" "female" "black or African American non-Hispanic" -0.75 6 2 1.25 2.4 2.4 2.5 1 69 0.66 9.74679434480896 "363"
"19683" "male" "white, non-Hispanic" 2.33 7 7 1 2 2.2 2.5 1 68 -0.24 0 "364"
"41092" "male" "white, non-Hispanic" 2.33 7 7 1 2 2.2 2.5 1 68 0.97 3.60555127546399 "364"
"62501" "male" "white, non-Hispanic" 2.33 7 7 1 2 2.2 2.5 1 68 1.4 5.8309518948453 "364"
"83910" "male" "white, non-Hispanic" 2.33 7 7 1 2 2.2 2.5 1 68 1.7 7.61577310586391 "364"
"105319" "male" "white, non-Hispanic" 2.33 7 7 1 2 2.2 2.5 1 68 1.84 9.69535971483266 "364"
"19737" "female" "white, non-Hispanic" 0.53 8 6 1.25 2.4 3 3 1 77 -0.4 0 "365"
"41146" "female" "white, non-Hispanic" 0.53 8 6 1.25 2.4 3 3 1 77 0.2 3.3166247903554 "365"
"62555" "female" "white, non-Hispanic" 0.53 8 6 1.25 2.4 3 3 1 77 1.15 5.91607978309962 "365"
"83964" "female" "white, non-Hispanic" 0.53 8 6 1.25 2.4 3 3 1 77 1.23 7.74596669241483 "365"
"105373" "female" "white, non-Hispanic" 0.53 8 6 1.25 2.4 3 3 1 77 1.43 9.69535971483266 "365"
"19829" "male" "white, non-Hispanic" 1.22 8 7 1.5 1.4 4 4 1 77 -0.4 0 "366"
"41238" "male" "white, non-Hispanic" 1.22 8 7 1.5 1.4 4 4 1 77 0.6 3.60555127546399 "366"
"62647" "male" "white, non-Hispanic" 1.22 8 7 1.5 1.4 4 4 1 77 1 6.08276253029822 "366"
"84056" "male" "white, non-Hispanic" 1.22 8 7 1.5 1.4 4 4 1 77 1.19 7.87400787401181 "366"
"105465" "male" "white, non-Hispanic" 1.22 8 7 1.5 1.4 4 4 1 77 1.96 9.79795897113271 "366"
"19836" "female" "white, non-Hispanic" 1.05 8 7 1 1 3.6 3.5 2 80 -0.79 0 "367"
"41245" "female" "white, non-Hispanic" 1.05 8 7 1 1 3.6 3.5 2 80 0.21 3.60555127546399 "367"
"62654" "female" "white, non-Hispanic" 1.05 8 7 1 1 3.6 3.5 2 80 0.78 6.08276253029822 "367"
"84063" "female" "white, non-Hispanic" 1.05 8 7 1 1 3.6 3.5 2 80 0.87 7.87400787401181 "367"
"105472" "female" "white, non-Hispanic" 1.05 8 7 1 1 3.6 3.5 2 80 1.14 9.79795897113271 "367"
"19870" "female" "white, non-Hispanic" -0.63 6 8 1.25 1 4 4 1 76 -0.47 0 "368"
"41279" "female" "white, non-Hispanic" -0.63 6 8 1.25 1 4 4 1 76 0.42 3.60555127546399 "368"
"62688" "female" "white, non-Hispanic" -0.63 6 8 1.25 1 4 4 1 76 1.28 6 "368"
"84097" "female" "white, non-Hispanic" -0.63 6 8 1.25 1 4 4 1 76 1.4 7.81024967590665 "368"
"105506" "female" "white, non-Hispanic" -0.63 6 8 1.25 1 4 4 1 76 1.65 9.79795897113271 "368"
"19912" "female" "white, non-Hispanic" 0.35 8 8 2 1.4 3.4 3.25 1 72 -0.34 0 "369"
"41321" "female" "white, non-Hispanic" 0.35 8 8 2 1.4 3.4 3.25 1 72 0.37 3.60555127546399 "369"
"62730" "female" "white, non-Hispanic" 0.35 8 8 2 1.4 3.4 3.25 1 72 0.96 6.08276253029822 "369"
"84139" "female" "white, non-Hispanic" 0.35 8 8 2 1.4 3.4 3.25 1 72 1.2 7.68114574786861 "369"
"105548" "female" "white, non-Hispanic" 0.35 8 8 2 1.4 3.4 3.25 1 72 1.3 9.8488578017961 "369"
"19928" "female" "white, non-Hispanic" 0.59 8 6 1.25 1.2 3.6 4 1 69 -0.68 0 "370"
"41337" "female" "white, non-Hispanic" 0.59 8 6 1.25 1.2 3.6 4 1 69 0.33 3.60555127546399 "370"
"62746" "female" "white, non-Hispanic" 0.59 8 6 1.25 1.2 3.6 4 1 69 0.8 6.08276253029822 "370"
"84155" "female" "white, non-Hispanic" 0.59 8 6 1.25 1.2 3.6 4 1 69 0.99 7.81024967590665 "370"
"105564" "female" "white, non-Hispanic" 0.59 8 6 1.25 1.2 3.6 4 1 69 0.98 9.8488578017961 "370"
"19969" "male" "white, non-Hispanic" -0.01 8 7 1.25 1.4 3.6 3.5 1 72 -0.75 0 "371"
"41378" "male" "white, non-Hispanic" -0.01 8 7 1.25 1.4 3.6 3.5 1 72 0.56 3.46410161513775 "371"
"62787" "male" "white, non-Hispanic" -0.01 8 7 1.25 1.4 3.6 3.5 1 72 0.93 5.91607978309962 "371"
"84196" "male" "white, non-Hispanic" -0.01 8 7 1.25 1.4 3.6 3.5 1 72 1.2 7.68114574786861 "371"
"105605" "male" "white, non-Hispanic" -0.01 8 7 1.25 1.4 3.6 3.5 1 72 1.63 9.74679434480896 "371"
"19988" "female" "Hispanic" -1.02 8 7 1 1.2 3.4 3 1 78 -0.75 0 "372"
"41397" "female" "Hispanic" -1.02 8 7 1 1.2 3.4 3 1 78 0.39 3.46410161513775 "372"
"62806" "female" "Hispanic" -1.02 8 7 1 1.2 3.4 3 1 78 0.79 6 "372"
"84215" "female" "Hispanic" -1.02 8 7 1 1.2 3.4 3 1 78 1.22 7.68114574786861 "372"
"105624" "female" "Hispanic" -1.02 8 7 1 1.2 3.4 3 1 78 1.24 9.74679434480896 "372"
"20052" "male" "white, non-Hispanic" 0.1 8 7 1.25 1.6 3.6 3.75 1 69 -0.62 0 "373"
"41461" "male" "white, non-Hispanic" 0.1 8 7 1.25 1.6 3.6 3.75 1 69 0 3.46410161513775 "373"
"62870" "male" "white, non-Hispanic" 0.1 8 7 1.25 1.6 3.6 3.75 1 69 0.81 5.91607978309962 "373"
"84279" "male" "white, non-Hispanic" 0.1 8 7 1.25 1.6 3.6 3.75 1 69 0.99 7.68114574786861 "373"
"105688" "male" "white, non-Hispanic" 0.1 8 7 1.25 1.6 3.6 3.75 1 69 1.28 9.74679434480896 "373"
"20057" "male" "Hispanic" -0.45 8 8 1.25 2 3.2 2.75 1 79 -0.56 0 "374"
"41466" "male" "Hispanic" -0.45 8 8 1.25 2 3.2 2.75 1 79 0.13 3.46410161513775 "374"
"62875" "male" "Hispanic" -0.45 8 8 1.25 2 3.2 2.75 1 79 1.03 5.91607978309962 "374"
"84284" "male" "Hispanic" -0.45 8 8 1.25 2 3.2 2.75 1 79 0.98 7.68114574786861 "374"
"105693" "male" "Hispanic" -0.45 8 8 1.25 2 3.2 2.75 1 79 1.22 9.74679434480896 "374"
"20123" "female" "white, non-Hispanic" 0.01 5 5 1.25 3.6 2.2 2.25 1 69 -1.14 0 "375"
"41532" "female" "white, non-Hispanic" 0.01 5 5 1.25 3.6 2.2 2.25 1 69 -0.56 3.3166247903554 "375"
"62941" "female" "white, non-Hispanic" 0.01 5 5 1.25 3.6 2.2 2.25 1 69 0.58 5.91607978309962 "375"
"84350" "female" "white, non-Hispanic" 0.01 5 5 1.25 3.6 2.2 2.25 1 69 0.86 7.68114574786861 "375"
"105759" "female" "white, non-Hispanic" 0.01 5 5 1.25 3.6 2.2 2.25 1 69 0.68 9.69535971483266 "375"
"20191" "female" "white, non-Hispanic" -0.15 6 8 3.25 4 2.4 2 1 75 -0.77 0 "376"
"41600" "female" "white, non-Hispanic" -0.15 6 8 3.25 4 2.4 2 1 75 -0.23 3.46410161513775 "376"
"63009" "female" "white, non-Hispanic" -0.15 6 8 3.25 4 2.4 2 1 75 0.61 6 "376"
"84418" "female" "white, non-Hispanic" -0.15 6 8 3.25 4 2.4 2 1 75 0.8 7.68114574786861 "376"
"105827" "female" "white, non-Hispanic" -0.15 6 8 3.25 4 2.4 2 1 75 1.08 9.79795897113271 "376"
"20263" "female" "other" 0.09 8 9 1 2 2.4 3.25 1 78 0.19 0 "377"
"41672" "female" "other" 0.09 8 9 1 2 2.4 3.25 1 78 0.82 3.46410161513775 "377"
"63081" "female" "other" 0.09 8 9 1 2 2.4 3.25 1 78 1.21 6 "377"
"84490" "female" "other" 0.09 8 9 1 2 2.4 3.25 1 78 1.57 7.68114574786861 "377"
"105899" "female" "other" 0.09 8 9 1 2 2.4 3.25 1 78 1.99 9.74679434480896 "377"
"20277" "female" "Hispanic" -0.06 1 3 2.5 2.8 2 2 1 71 -1.36 0 "378"
"41686" "female" "Hispanic" -0.06 1 3 2.5 2.8 2 2 1 71 -0.63 3.46410161513775 "378"
"63095" "female" "Hispanic" -0.06 1 3 2.5 2.8 2 2 1 71 0.5 6 "378"
"84504" "female" "Hispanic" -0.06 1 3 2.5 2.8 2 2 1 71 0.8 7.68114574786861 "378"
"105913" "female" "Hispanic" -0.06 1 3 2.5 2.8 2 2 1 71 1.24 9.79795897113271 "378"
"20286" "male" "white, non-Hispanic" 0.46 1 6 2 2.6 2 2.25 1 70 -0.69 0 "379"
"41695" "male" "white, non-Hispanic" 0.46 1 6 2 2.6 2 2.25 1 70 0.17 3.46410161513775 "379"
"63104" "male" "white, non-Hispanic" 0.46 1 6 2 2.6 2 2.25 1 70 0.93 6 "379"
"84513" "male" "white, non-Hispanic" 0.46 1 6 2 2.6 2 2.25 1 70 1 7.74596669241483 "379"
"105922" "male" "white, non-Hispanic" 0.46 1 6 2 2.6 2 2.25 1 70 1.21 9.74679434480896 "379"
"20290" "female" "white, non-Hispanic" 0.19 8 3 1.25 2.8 3.4 3.25 1 71 -0.54 0 "380"
"41699" "female" "white, non-Hispanic" 0.19 8 3 1.25 2.8 3.4 3.25 1 71 0.05 3.3166247903554 "380"
"63108" "female" "white, non-Hispanic" 0.19 8 3 1.25 2.8 3.4 3.25 1 71 0.8 5.8309518948453 "380"
"84517" "female" "white, non-Hispanic" 0.19 8 3 1.25 2.8 3.4 3.25 1 71 1.07 7.68114574786861 "380"
"105926" "female" "white, non-Hispanic" 0.19 8 3 1.25 2.8 3.4 3.25 1 71 1.2 9.74679434480896 "380"
"20291" "female" "white, non-Hispanic" 1.52 8 6 1.25 2.4 3.6 3.25 1 79 -0.39 0 "381"
"41700" "female" "white, non-Hispanic" 1.52 8 6 1.25 2.4 3.6 3.25 1 79 0.35 3.3166247903554 "381"
"63109" "female" "white, non-Hispanic" 1.52 8 6 1.25 2.4 3.6 3.25 1 79 0.82 5.8309518948453 "381"
"84518" "female" "white, non-Hispanic" 1.52 8 6 1.25 2.4 3.6 3.25 1 79 1.18 7.68114574786861 "381"
"105927" "female" "white, non-Hispanic" 1.52 8 6 1.25 2.4 3.6 3.25 1 79 1.57 9.74679434480896 "381"
"20308" "female" "white, non-Hispanic" 1.17 7 3 2.75 1 2.8 3.25 1 81 -1.03 0 "382"
"41717" "female" "white, non-Hispanic" 1.17 7 3 2.75 1 2.8 3.25 1 81 0.21 3.3166247903554 "382"
"63126" "female" "white, non-Hispanic" 1.17 7 3 2.75 1 2.8 3.25 1 81 0.81 5.8309518948453 "382"
"84535" "female" "white, non-Hispanic" 1.17 7 3 2.75 1 2.8 3.25 1 81 0.97 7.68114574786861 "382"
"105944" "female" "white, non-Hispanic" 1.17 7 3 2.75 1 2.8 3.25 1 81 1.3 9.74679434480896 "382"
"20372" "female" "white, non-Hispanic" -0.58 4 6 1.25 1.2 3.5 3.25 1 77 -0.48 0 "383"
"41781" "female" "white, non-Hispanic" -0.58 4 6 1.25 1.2 3.5 3.25 1 77 0.3 3.3166247903554 "383"
"63190" "female" "white, non-Hispanic" -0.58 4 6 1.25 1.2 3.5 3.25 1 77 1.01 5.91607978309962 "383"
"84599" "female" "white, non-Hispanic" -0.58 4 6 1.25 1.2 3.5 3.25 1 77 1.21 7.68114574786861 "383"
"106008" "female" "white, non-Hispanic" -0.58 4 6 1.25 1.2 3.5 3.25 1 77 1.62 9.74679434480896 "383"
"20373" "male" "white, non-Hispanic" 0.19 8 4 1.25 1.4 3 3 1 72 -1.19 0 "384"
"41782" "male" "white, non-Hispanic" 0.19 8 4 1.25 1.4 3 3 1 72 -0.43 3.3166247903554 "384"
"63191" "male" "white, non-Hispanic" 0.19 8 4 1.25 1.4 3 3 1 72 0.59 5.91607978309962 "384"
